Seq Crs View,Fac,Subj,Crs Num,Rub Var,Cred Weight,Fee Weight,MET Weight,Lang,Acad Year,Session,Period Fac,Per,Course Title,Resp Fac,Resp Unit,Pre-req,Is Pre-req,Enf Pre-req,Sect,Lang Sect,Enr Count Sect,Max Enr Sect,Targ Enr Sect,Resp Fac Sect,Resp Unit Sect,Inst,Grp,Freq,Campus,Lang Meet,Enr Count,Max Enr,Targ Enr,Day,Hour,Dur.,Book Prio,Building,Room,Room Capacity,Assoc Crs Fees,Course Dir,Section Dir,Instructor,Seqmeeting
288059,AP,ADMS,2200,,3,3,3,EN,2025,FW,AP,W,Introductory Marketing,AP,ADMS,N,Y,N,X,EN,39,50,50,AP,ADMS,LECT,1,W,MA,EN,39,50,50,M,14:30,170,,MK,4050,50,,Course Director:,Section Director: 102107585  Lim Hyunwoo,Meet Instructor: 102107585  Lim Hyunwoo,889466
297768,AP,ADMS,2510,,3,3,3,EN,2025,FW,AP,W,Introduction to Management Accounting,AP,ADMS,Y,Y,N,X,EN,53,60,60,AP,ADMS,LECT,1,W,MA,EN,53,60,60,M,14:30,170,,MK,2065,100,,Course Director:,Section Director:,Meet Instructor:,889470
288050,AP,ADMS,2610,,3,3,3,EN,2025,FW,AP,W,Elements of Law: Part One,AP,ADMS,Y,N,N,X,EN,60,60,60,AP,ADMS,LECT,1,W,MA,EN,60,60,60,W,14:30,170,,MK,2055,100,,Course Director:,Section Director: 102080159  Lai Poland,Meet Instructor: 102080159  Lai Poland,889472
304568,AP,ADMS,3920,,3,3,3,EN,2025,FW,AP,W,New Venture and Small Business Management,AP,ADMS,Y,N,N,X,EN,38,50,50,AP,ADMS,LECT,1,W,MA,EN,38,50,50,W,8:30,170,,MK,4050,50,,Course Director:,Section Director:,Meet Instructor:,889475
305752,AP,CMDS,1000,,6,6,6,EN,2025,FW,AP,Y,Introduction to Communication & Media,AP,CMDS,N,N,N,B,EN,48,49,49,AP,CMDS,SEMR,1,W,MA,EN,48,49,49,T,11:30,170,,MK,5050,49,,Course Director:,Section Director: 102019712  Taylor Nicholas,Meet Instructor: 102019712  Taylor Nicholas,865656
307754,AP,CMDS,1002,,3,3,3,EN,2025,FW,AP,W,Mobilizing Digital Citizenship,AP,CMDS,N,N,Y,M,EN,40,60,60,AP,CMDS,SEMR,1,W,MA,EN,40,60,60,R,14:30,170,,MK,2060,100,,Course Director:,Section Director: 102099763  Chalk Alex,Meet Instructor: 102099763  Chalk Alex,865658
305629,AP,CMDS,2150,,3,3,3,EN,2025,FW,AP,W,Introduction to Research Methods in Communication and Media Studies,AP,CMDS,N,N,N,N,EN,25,49,49,AP,CMDS,SEMR,1,W,MA,EN,25,49,49,R,14:30,170,,MK,5050,49,,Course Director:,Section Director: 102127856  Laywine Nathaniel,Meet Instructor: 102127856  Laywine Nathaniel,865666
305631,AP,CMDS,2200,,3,3,3,EN,2025,FW,AP,W,"Introduction to Politics, Policy and the Media",AP,CMDS,N,N,N,M,EN,23,49,49,AP,CMDS,SEMR,1,W,MA,EN,23,49,49,M,14:30,170,,MK,5070,50,,Course Director:,Section Director: 102019712  Taylor Nicholas,Meet Instructor: 102019712  Taylor Nicholas,865667
305627,AP,CMDS,2500,,3,3,3,EN,2025,FW,AP,W,Information and Technology,AP,CMDS,N,N,N,M,EN,20,49,49,AP,CMDS,SEMR,1,W,MA,EN,20,49,49,T,11:30,170,,MK,4050,50,,Course Director:,Section Director: 102117072  Singh Rianka,Meet Instructor: 102117072  Singh Rianka,865668
300498,AP,ECON,1010,,3,3,3,EN,2025,FW,AP,W,Introduction to Macroeconomics,AP,ECON,N,Y,N,T,EN,35,200,200,AP,ECON,BLEN,1,W,MA,EN,35,200,200,,0:00,0,0,,,,,Course Director: 102058641  Kabir Mir Ahsan,Section Director: 102127968  Li Jinyue,Meet Instructor: 102127968  Li Jinyue,877999
300498,AP,ECON,1010,,3,3,3,EN,2025,FW,AP,W,Introduction to Macroeconomics,AP,ECON,N,Y,N,T,EN,35,200,200,AP,ECON,TUTR,1,W,MA,EN,35,100,100,W,14:30,50,9,MK,2060,100,,Course Director: 102058641  Kabir Mir Ahsan,Section Director: 102127968  Li Jinyue,Meet Instructor:,877738
300498,AP,ECON,1010,,3,3,3,EN,2025,FW,AP,W,Introduction to Macroeconomics,AP,ECON,N,Y,N,T,EN,35,200,200,AP,ECON,TUTR,2,W,MA,EN,0,100,100,W,15:30,50,9,MK,2060,100,,Course Director: 102058641  Kabir Mir Ahsan,Section Director: 102127968  Li Jinyue,Meet Instructor:,877747
305398,AP,ENTP,2920,,3,3,3,EN,2025,FW,AP,W,Introduction to innovation and creativity,AP,ADMS,N,N,N,X,EN,44,52,52,AP,ADMS,LECT,1,W,MA,EN,44,52,52,W,11:30,170,,MK,4100,50,,Course Director:,Section Director: 102125861  Rostamkalaei Anoosheh,Meet Instructor: 102125861  Rostamkalaei Anoosheh,889473
308158,AP,FINT,2010,,3,3,3,EN,2025,FW,AP,W,Financial Services and Technologies,AP,ITEC,Y,Y,Y,M,EN,6,35,35,AP,ITEC,LECT,1,W,MA,EN,6,35,35,R,19:00,170,,MK,5050,49,,Course Director:,Section Director:,Meet Instructor:,865527
308309,AP,ITEC,2620,,3,3,3,EN,2025,FW,AP,W,Introduction to Data Structures,AP,ITEC,Y,Y,N,P,EN,14,45,45,AP,ITEC,LECT,1,W,MA,EN,14,45,45,W,14:30,170,,MK,5050,49,,Course Director:,Section Director: 102131591  Poulos Zissis,Meet Instructor: 102131591  Poulos Zissis,874316
286673,AP,MODR,1770,,6,6,6,EN,2025,FW,AP,Y,Modes of Reasoning: Techniques of Persuasion,AP,PHIL,N,N,N,D,EN,50,50,50,AP,PHIL,LECT,1,W,MA,EN,50,50,50,T,14:30,170,9,MK,5070,50,,Course Director:,Section Director: 102004861  Davis Hilary,Meet Instructor: 102004861  Davis Hilary,895438
286673,AP,MODR,1770,,6,6,6,EN,2025,FW,AP,Y,Modes of Reasoning: Techniques of Persuasion,AP,PHIL,N,N,N,E,EN,48,50,50,AP,PHIL,LECT,1,W,MA,EN,48,50,50,F,14:30,170,9,MK,5070,50,,Course Director:,Section Director: 102004861  Davis Hilary,Meet Instructor: 102004861  Davis Hilary,895439
286673,AP,MODR,1770,,6,6,6,EN,2025,FW,AP,Y,Modes of Reasoning: Techniques of Persuasion,AP,PHIL,N,N,N,F,EN,47,50,50,AP,PHIL,LECT,1,W,MA,EN,47,50,50,W,17:30,170,,MK,5070,50,,Course Director:,Section Director: 102004861  Davis Hilary,Meet Instructor: 102004861  Davis Hilary,898796
307910,AP,SPRT,1020,,3,3,3,EN,2025,FW,AP,W,Sport and the Legal Environment,AP,HRM,N,Y,N,M,EN,63,70,70,AP,HRM,LECT,1,W,MA,EN,63,70,70,R,10:00,170,,MK,2055,100,,Course Director:,Section Director: 102027327  Doorey David J,Meet Instructor: 102027327  Doorey David J,865777
309951,AP,SPRT,2020,,3,3,3,EN,2025,FW,AP,W,Management of Sport Industries,AP,HRM,Y,N,Y,M,EN,46,70,70,AP,HRM,LECT,1,W,MA,EN,46,70,70,W,10:30,170,,MK,2060,100,,Course Director:,Section Director: 102132474  Wigfield Daniel,Meet Instructor: 102132474  Wigfield Daniel,892767
309952,AP,SPRT,2030,,3,3,3,EN,2025,FW,AP,W,Sport Finance and Accounting,AP,HRM,Y,N,N,M,EN,44,70,70,AP,HRM,LECT,1,W,MA,EN,44,70,70,R,14:30,170,,MK,2065,100,,Course Director:,Section Director: 102132474  Wigfield Daniel,Meet Instructor: 102132474  Wigfield Daniel,897920
309950,AP,SPRT,2040,,3,3,3,EN,2025,FW,AP,W,Governance and Sport Policy,AP,HRM,N,N,N,M,EN,46,70,70,AP,HRM,BLEN,1,W,MA,EN,46,70,70,M,10:30,170,2,MK,2065,100,,Course Director:,Section Director: 102137313  Zipp Sarah R,Meet Instructor: 102137313  Zipp Sarah R,897848
308778,ED,EDFE,2000,,6,6,6,EN,2025,FW,ED,Y,Foundations of Education & Theory Into Practice,ED,ED,N,N,N,W,EN,47,48,48,ED,ED,BLEN,1,W,MA,EN,47,48,48,W,8:30,170,,MK,5000,48,,Course Director:,Section Director: 102107781  Traverse-Thomas Jacqui,Meet Instructor: 102107781  Traverse-Thomas Jacqui,898291
308778,ED,EDFE,2000,,6,6,6,EN,2025,FW,ED,Y,Foundations of Education & Theory Into Practice,ED,ED,N,N,N,X,EN,44,48,48,ED,ED,BLEN,1,W,MA,EN,44,48,48,W,8:30,170,,MK,4055,50,,Course Director:,Section Director: 102048788  Cecillon Jack,Meet Instructor: 102048788  Cecillon Jack,898292
308778,ED,EDFE,2000,,6,6,6,EN,2025,FW,ED,Y,Foundations of Education & Theory Into Practice,ED,ED,N,N,N,Y,EN,43,45,45,ED,ED,BLEN,1,W,MA,EN,43,45,45,W,11:30,170,,MK,5000,48,,Course Director:,Section Director: 101035765  Mannette Joy,Meet Instructor: 101035765  Mannette Joy,898293
308778,ED,EDFE,2000,,6,6,6,EN,2025,FW,ED,Y,Foundations of Education & Theory Into Practice,ED,ED,N,N,N,Z,EN,43,45,45,ED,ED,BLEN,1,W,MA,EN,43,45,45,W,11:30,170,,MK,5010,50,,Course Director:,Section Director: 102137731  Abawi Zuhra,Meet Instructor: 102137731  Abawi Zuhra,898294
289754,ED,EDPJ,2000,,3,3,3,EN,2025,FW,ED,W,Science & Technology in the Primary-Junior DIvisions,ED,ED,N,N,N,W,EN,47,48,48,ED,ED,LECT,1,W,MA,EN,47,48,48,M,11:30,170,,MK,5000,48,,Course Director:,Section Director: 102137731  Abawi Zuhra,Meet Instructor: 102137731  Abawi Zuhra,898303
289754,ED,EDPJ,2000,,3,3,3,EN,2025,FW,ED,W,Science & Technology in the Primary-Junior DIvisions,ED,ED,N,N,N,X,EN,44,48,48,ED,ED,LECT,1,W,MA,EN,44,48,48,M,8:30,170,,MK,5000,48,,Course Director:,Section Director: 102137731  Abawi Zuhra,Meet Instructor: 102137731  Abawi Zuhra,898304
289754,ED,EDPJ,2000,,3,3,3,EN,2025,FW,ED,W,Science & Technology in the Primary-Junior DIvisions,ED,ED,N,N,N,Y,EN,43,45,45,ED,ED,LECT,1,W,MA,EN,43,45,45,M,11:30,170,,MK,5005,50,,Course Director:,Section Director: 102137562  Burgis Emily,Meet Instructor: 102137562  Burgis Emily,898305
289754,ED,EDPJ,2000,,3,3,3,EN,2025,FW,ED,W,Science & Technology in the Primary-Junior DIvisions,ED,ED,N,N,N,Z,EN,43,45,45,ED,ED,LECT,1,W,MA,EN,43,45,45,M,14:30,170,,MK,5000,48,,Course Director:,Section Director:,Meet Instructor:,898306
310225,ED,EDPR,1000,,3,3,3,EN,2025,FW,ED,Y,Studies in Communities and Their Schools,ED,ED,N,N,N,W,EN,47,48,48,ED,ED,PRAC,1,F,MA,EN,47,48,48,W,11:30,170,,MK,5005,50,,Course Director:,Section Director: 102137562  Burgis Emily,Meet Instructor: 102137562  Burgis Emily,898307
310225,ED,EDPR,1000,,3,3,3,EN,2025,FW,ED,Y,Studies in Communities and Their Schools,ED,ED,N,N,N,X,EN,44,48,48,ED,ED,PRAC,1,F,MA,EN,44,48,48,W,11:30,170,,,,,,Course Director:,Section Director: 102137562  Burgis Emily,Meet Instructor: 102137562  Burgis Emily,898308
310225,ED,EDPR,1000,,3,3,3,EN,2025,FW,ED,Y,Studies in Communities and Their Schools,ED,ED,N,N,N,Y,EN,43,45,45,ED,ED,PRAC,1,F,MA,EN,43,45,45,W,14:30,170,,MK,5010,50,,Course Director:,Section Director: 102137731  Abawi Zuhra,Meet Instructor: 102137731  Abawi Zuhra,898309
310225,ED,EDPR,1000,,3,3,3,EN,2025,FW,ED,Y,Studies in Communities and Their Schools,ED,ED,N,N,N,Z,EN,43,45,45,ED,ED,PRAC,1,F,MA,EN,43,45,45,W,14:30,170,,,,,,Course Director:,Section Director: 102137731  Abawi Zuhra,Meet Instructor: 102137731  Abawi Zuhra,898310
308785,ED,EDPR,2000,,3,3,3,EN,2025,FW,ED,WP,Practicum,ED,ED,N,N,N,C,EN,177,200,200,ED,ED,PRAC,1,W,MA,EN,177,200,200,,0:00,0,0,,,,"FeeAmount=200, Type=A, RefundType=N, RefundDate=",Course Director:,Section Director:,Meet Instructor:,898315
308259,ED,EDUC,3821,,3,3,3,EN,2025,FW,ED,W,Teaching English Language Learners in Mainstream Classrooms,ED,ED,N,N,N,W,EN,47,48,48,ED,ED,LECT,1,W,MA,EN,47,48,48,M,8:30,170,,MK,4055,50,,Course Director:,Section Director: 102108633  Prasad Gail,Meet Instructor: 102108633  Prasad Gail,898311
308259,ED,EDUC,3821,,3,3,3,EN,2025,FW,ED,W,Teaching English Language Learners in Mainstream Classrooms,ED,ED,N,N,N,X,EN,44,48,48,ED,ED,LECT,1,W,MA,EN,44,48,48,M,11:30,170,,MK,4055,50,,Course Director:,Section Director: 102108633  Prasad Gail,Meet Instructor: 102108633  Prasad Gail,898312
308259,ED,EDUC,3821,,3,3,3,EN,2025,FW,ED,W,Teaching English Language Learners in Mainstream Classrooms,ED,ED,N,N,N,Y,EN,43,45,45,ED,ED,LECT,1,W,MA,EN,43,45,45,M,14:30,170,,MK,4055,50,,Course Director:,Section Director: 102108633  Prasad Gail,Meet Instructor: 102108633  Prasad Gail,898313
308259,ED,EDUC,3821,,3,3,3,EN,2025,FW,ED,W,Teaching English Language Learners in Mainstream Classrooms,ED,ED,N,N,N,Z,EN,43,45,45,ED,ED,LECT,1,W,MA,EN,43,45,45,M,11:30,170,,MK,5010,50,,Course Director:,Section Director:,Meet Instructor:,898314
308022,FA,CRTE,1110,,3,3,3,EN,2025,FW,FA,W,Methods for Creative Technologies II,FA,F.A.,N,N,N,M,EN,32,35,35,FA,F.A.,LECT,1,W,MA,EN,32,35,35,M,11:30,170,,MK,6015,36,,Course Director:,Section Director: 102130179  Kanic Vladimir,Meet Instructor: 102130179  Kanic Vladimir,892777
308003,FA,CRTE,1200,,3,3,3,EN,2025,FW,FA,W,Fundamentals of Collaboration,FA,F.A.,N,N,N,M,EN,40,52,52,FA,F.A.,LECT,1,W,MA,EN,40,52,52,T,14:30,170,,MK,4100,50,,Course Director:,Section Director: 102116768  Caines Rebecca,Meet Instructor: 102116768  Caines Rebecca,893763
310169,FA,CRTE,1901,,3,3,3,EN,2025,FW,FA,W,Mobilizing Digital Citizenship,FA,F.A.,N,N,N,M,EN,48,50,50,FA,F.A.,LECT,1,W,MA,EN,48,50,50,R,14:30,170,2,MK,2055,100,,Course Director:,Section Director: 102110608  Lee Vivian,Meet Instructor: 102110608  Lee Vivian,894593
310179,FA,CRTE,2010,,1,1,1,EN,2025,FW,FA,W,Tech Knowledge Training: Game Engine Interactivity with Unreal Engine,FA,F.A.,N,N,N,M,EN,51,80,80,FA,F.A.,ONLN,1,W,MA,EN,51,80,80,,,0,0,,,,,Course Director:,Section Director: 102113345  Centeno Garcia Hector,Meet Instructor: 102113345  Centeno Garcia Hector,896186
308006,FA,CRTE,2100,,3,3,3,EN,2025,FW,FA,W,Histories of Applied Digital Arts,FA,F.A.,N,N,N,M,EN,28,35,35,FA,F.A.,LECT,1,W,MA,EN,28,35,35,R,11:30,170,,MK,4100,50,,Course Director:,Section Director: 102116768  Caines Rebecca,Meet Instructor: 102116768  Caines Rebecca,892782
308007,FA,CRTE,2200,,3,3,3,EN,2025,FW,FA,W,Decolonizing the Arts,FA,F.A.,N,N,N,M,EN,29,35,35,FA,F.A.,LECT,1,W,MA,EN,29,35,35,T,11:30,170,,MK,4025,50,,Course Director:,Section Director: 102133637  Wang Zi,Meet Instructor: 102133637  Wang Zi,895119
310181,FA,CRTE,2900,,3,3,3,EN,2025,FW,FA,W,Immersive Sound Narratives and Techniques,FA,F.A.,N,N,N,M,EN,26,26,26,FA,F.A.,STDO,1,W,MA,EN,26,26,26,W,14:30,170,2,MK,6015,36,,Course Director:,Section Director: 102113345  Centeno Garcia Hector,Meet Instructor: 102113345  Centeno Garcia Hector,894595
306591,GS,BIOT,5030,,3,3,3,EN,2025,FW,GS,W,Research and Development in Biotechnology,GS,BIOL,N,N,N,M,EN,31,40,40,GS,BIOL,LECT,1,W,MA,EN,31,40,40,T,16:00,170,9,MK,5050,49,,Course Director:,Section Director: 102128609  Puentes Jacome Luz Adriana,Meet Instructor: 102128609  Puentes Jacome Luz Adriana,865910
306592,GS,BIOT,5040,,3,3,3,EN,2025,FW,GS,W,Laboratory Skills in Biotechnology,GS,BIOL,N,N,N,M,EN,32,34,34,GS,BIOL,BLEN,1,W,MA,EN,32,34,34,M,12:00,50,0,,,,,Course Director:,Section Director: 102116694  Atallah Jade,Meet Instructor: 102116694  Atallah Jade,865911
306592,GS,BIOT,5040,,3,3,3,EN,2025,FW,GS,W,Laboratory Skills in Biotechnology,GS,BIOL,N,N,N,M,EN,32,34,34,GS,BIOL,BLEN,1,W,MA,EN,32,34,34,F,12:00,50,0,,,,,Course Director:,Section Director: 102116694  Atallah Jade,Meet Instructor: 102116694  Atallah Jade,865912
306592,GS,BIOT,5040,,3,3,3,EN,2025,FW,GS,W,Laboratory Skills in Biotechnology,GS,BIOL,N,N,N,M,EN,32,34,34,GS,BIOL,LAB,1,W,MA,EN,16,17,17,W,16:00,170,2,MK,6045,24,,Course Director:,Section Director: 102116694  Atallah Jade,Meet Instructor:,865913
306592,GS,BIOT,5040,,3,3,3,EN,2025,FW,GS,W,Laboratory Skills in Biotechnology,GS,BIOL,N,N,N,M,EN,32,34,34,GS,BIOL,LAB,2,W,MA,EN,16,17,17,R,14:30,170,2,MK,6045,24,,Course Director:,Section Director: 102116694  Atallah Jade,Meet Instructor:,865914
306593,GS,BIOT,5050,,3,3,3,EN,2025,FW,GS,W,"Data Analysis, Product Development and Commercialization in Biotechnology",GS,BIOL,N,N,N,M,EN,32,40,40,GS,BIOL,BLEN,1,W,MA,EN,32,40,40,R,12:00,50,9,,,,,Course Director:,Section Director: 102128609  Puentes Jacome Luz Adriana,Meet Instructor: 102128609  Puentes Jacome Luz Adriana,865915
306593,GS,BIOT,5050,,3,3,3,EN,2025,FW,GS,W,"Data Analysis, Product Development and Commercialization in Biotechnology",GS,BIOL,N,N,N,M,EN,32,40,40,GS,BIOL,BLEN,1,W,MA,EN,32,40,40,M,17:00,110,9,,,,,Course Director:,Section Director: 102128609  Puentes Jacome Luz Adriana,Meet Instructor: 102128609  Puentes Jacome Luz Adriana,865916
298085,GS,DMGM,5020,,1.5,1.5,1.5,EN,2025,FW,GS,WA,Principles of Marketing Managemen,GS,DMGM,N,N,N,M,EN,27,30,30,GS,DMGM,LECT,1,W,MA,EN,27,30,30,T,19:00,180,2,MK,4050,50,,Course Director:,Section Director: 102033169  Kong Raymond,Meet Instructor: 102033169  Kong Raymond,891004
298089,GS,DMGM,5060,,1.5,1.5,1.5,EN,2025,FW,GS,WA,Introduction to Financial Management,GS,DMGM,N,N,N,M,EN,28,30,30,GS,DMGM,LECT,1,W,MA,EN,28,30,30,M,19:00,180,2,MK,5070,50,,Course Director:,Section Director: 102125915  Fok Kwan Ho,Meet Instructor: 102125915  Fok Kwan Ho,891008
298091,GS,DMGM,5080,,1.5,1.5,1.5,EN,2025,FW,GS,WA,Law and Corporate Governance,GS,DMGM,N,N,N,M,EN,27,30,30,GS,DMGM,ONCA,1,W,MA,EN,27,30,30,F,13:00,180,0,,,,,Course Director:,Section Director: 101035608  Leblanc Richard W.J.,Meet Instructor: 101035608  Leblanc Richard W.J.,891010
298092,GS,DMGM,5090,,3,3,3,EN,2025,FW,GS,WB,Experiencing Management,GS,DMGM,N,N,N,M,EN,6,15,15,GS,DMGM,LECT,1,W,MA,EN,6,15,15,R,19:00,180,2,MK,5035,25,,Course Director:,Section Director: 102082583  Kusyk Sophia,Meet Instructor: 102082583  Kusyk Sophia,891011
298092,GS,DMGM,5090,,3,3,3,EN,2025,FW,GS,WB,Experiencing Management,GS,DMGM,N,N,N,M,EN,6,15,15,GS,DMGM,LECT,1,W,MA,EN,6,15,15,T,19:00,180,2,MK,5035,25,,Course Director:,Section Director: 102082583  Kusyk Sophia,Meet Instructor: 102082583  Kusyk Sophia,891012
298094,GS,DMGM,5120,,1.5,1.5,1.5,EN,2025,FW,GS,WA,Canadian Administrative Law and Public Sector Ethics,GS,DMGM,N,N,N,M,EN,6,30,30,GS,DMGM,ONCA,1,W,MA,EN,6,30,30,W,19:00,180,0,,,,,Course Director:,Section Director: 102018425  Frederiksen Soren D.,Meet Instructor: 102018425  Frederiksen Soren D.,891014
298059,GS,MSMG,6160,,3,3,3,EN,2025,FW,GS,W,Accounting Theory and Conceptual Framework Applied Research,GS,FAS,N,N,N,M,EN,9,12,12,GS,FAS,LECT,1,W,MA,EN,9,12,12,M,16:00,180,2,MK,5035,25,,Course Director:,Section Director: 102108054  Li Na,Meet Instructor: 102108054  Li Na,871588
298060,GS,MSMG,6170,,3,3,3,EN,2025,FW,GS,W,Business Intelligence for Performance Management,GS,FAS,N,N,N,M,EN,11,12,12,GS,FAS,LECT,1,W,MA,EN,11,12,12,M,19:00,180,2,MK,5035,25,,Course Director:,Section Director: 501484645  Chah Niel,Meet Instructor: 501484645  Chah Niel,871589
298069,GS,MSMG,6410,,3,3,3,EN,2025,FW,GS,W,Marketing Analytics,GS,FAS,N,N,N,M,EN,12,12,12,GS,FAS,LECT,1,W,MA,EN,12,12,12,T,16:00,180,2,MK,5035,25,,Course Director:,Section Director: 102033169  Kong Raymond,Meet Instructor: 102033169  Kong Raymond,871590
298071,GS,MSMG,6460,,3,3,3,EN,2025,FW,GS,W,Seminar in Consumer Research,GS,FAS,N,N,N,M,EN,9,12,12,GS,FAS,LECT,1,W,MA,EN,9,12,12,R,16:00,180,2,MK,5035,25,,Course Director:,Section Director: 102083745  Whelan Jodie G.,Meet Instructor: 102083745  Whelan Jodie G.,871591
298074,GS,MSMG,6550,,3,3,3,EN,2025,FW,GS,W,Fundamentals of Supply Chain Management,GS,FAS,N,N,N,M,EN,3,12,12,GS,FAS,LECT,1,W,MA,EN,3,12,12,T,19:00,180,2,MK,6015,36,,Course Director:,Section Director: 102026892  Karakul Mustafa,Meet Instructor: 102026892  Karakul Mustafa,871594
298075,GS,MSMG,6560,,3,3,3,EN,2025,FW,GS,W,Supply Chain Risk Management,GS,FAS,N,N,N,M,EN,6,12,12,GS,FAS,LECT,1,W,MA,EN,6,12,12,W,16:00,180,2,MK,5035,25,,Course Director:,Section Director: 102044905  Toyasaki Fuminori,Meet Instructor: 102044905  Toyasaki Fuminori,871595
303218,GS,MSMG,6999,,0,0,0,EN,2025,FW,GS,FS,Major Research Paper and Workplace Project Development Seminar  Series,GS,FAS,N,N,N,A,EN,9,12,12,GS,FAS,BLEN,1,W,MA,EN,9,12,12,,0:00,0,0,,,,,Course Director:,Section Director: 102117600  Sharma Isha,Meet Instructor: 102117600  Sharma Isha,893215
303218,GS,MSMG,6999,,0,0,0,EN,2025,FW,GS,FS,Major Research Paper and Workplace Project Development Seminar  Series,GS,FAS,N,N,N,B,EN,6,12,12,GS,FAS,BLEN,1,W,MA,EN,6,12,12,,0:00,0,0,,,,,Course Director:,Section Director: 102117600  Sharma Isha,Meet Instructor: 102117600  Sharma Isha,893216
